Geography,Geographic Area Name,total_population,population_65,population_male,population_18_29
1400000US12001000201,Census Tract 2.01; Alachua County; Florida,5187,69,2466,4114
1400000US12105011913,Census Tract 119.13; Polk County; Florida,2486,429,1233,519
1400000US12105012001,Census Tract 120.01; Polk County; Florida,5244,652,2699,752
1400000US12105012002,Census Tract 120.02; Polk County; Florida,3200,942,1834,292
1400000US12105012003,Census Tract 120.03; Polk County; Florida,6510,2168,3327,365
1400000US12105012004,Census Tract 120.04; Polk County; Florida,2871,518,1719,609
1400000US12105012113,Census Tract 121.13; Polk County; Florida,5774,1594,3063,729
1400000US12105012124,Census Tract 121.24; Polk County; Florida,6247,820,3183,928
1400000US12105012125,Census Tract 121.25; Polk County; Florida,3381,444,1520,459
1400000US12105012126,Census Tract 121.26; Polk County; Florida,4993,1443,2505,760
1400000US12105012127,Census Tract 121.27; Polk County; Florida,9174,2087,4812,1865
1400000US12105012128,Census Tract 121.28; Polk County; Florida,5201,871,2363,719
1400000US12105012130,Census Tract 121.30; Polk County; Florida,1867,483,971,329
1400000US12105012131,Census Tract 121.31; Polk County; Florida,3235,2029,1688,152
1400000US12105012132,Census Tract 121.32; Polk County; Florida,3122,273,1563,639
1400000US12105012133,Census Tract 121.33; Polk County; Florida,4878,846,2316,518
1400000US12105012203,Census Tract 122.03; Polk County; Florida,3495,362,1445,507
1400000US12105012207,Census Tract 122.07; Polk County; Florida,3051,1627,1370,240
1400000US12105012208,Census Tract 122.08; Polk County; Florida,3258,416,1281,497
1400000US12105012209,Census Tract 122.09; Polk County; Florida,6879,2209,3364,1181
1400000US12105012303,Census Tract 123.03; Polk County; Florida,4062,527,1934,452
1400000US12105012304,Census Tract 123.04; Polk County; Florida,5631,1022,2849,833
1400000US12105012305,Census Tract 123.05; Polk County; Florida,2012,233,934,416
1400000US12105012306,Census Tract 123.06; Polk County; Florida,1962,291,1015,240
1400000US12105012307,Census Tract 123.07; Polk County; Florida,2876,386,1664,421
1400000US12105012309,Census Tract 123.09; Polk County; Florida,2355,225,1137,107
1400000US12105012404,Census Tract 124.04; Polk County; Florida,2156,190,1818,258
1400000US12105012405,Census Tract 124.05; Polk County; Florida,11095,1120,5786,1847
1400000US12105012407,Census Tract 124.07; Polk County; Florida,1211,314,553,149
1400000US12105012408,Census Tract 124.08; Polk County; Florida,6299,1117,2808,1007
1400000US12105012409,Census Tract 124.09; Polk County; Florida,2654,404,1390,325
1400000US12105012410,Census Tract 124.10; Polk County; Florida,3353,529,1829,498
1400000US12105012411,Census Tract 124.11; Polk County; Florida,8443,1374,4345,1154
1400000US12105012412,Census Tract 124.12; Polk County; Florida,9159,1572,4266,1119
1400000US12105012413,Census Tract 124.13; Polk County; Florida,10593,1002,5005,1336
1400000US12105012414,Census Tract 124.14; Polk County; Florida,1560,930,773,107
1400000US12105012415,Census Tract 124.15; Polk County; Florida,3570,700,1792,496
1400000US12105012502,Census Tract 125.02; Polk County; Florida,18044,2089,8751,3056
1400000US12105012506,Census Tract 125.06; Polk County; Florida,13151,1315,6686,3360
1400000US12105012508,Census Tract 125.08; Polk County; Florida,3490,544,1739,468
1400000US12105012509,Census Tract 125.09; Polk County; Florida,2548,668,1242,272
1400000US12105012510,Census Tract 125.10; Polk County; Florida,3619,892,1488,568
1400000US12105012511,Census Tract 125.11; Polk County; Florida,5379,589,2642,990
1400000US12105012512,Census Tract 125.12; Polk County; Florida,5014,2636,2425,304
1400000US12105012513,Census Tract 125.13; Polk County; Florida,5136,3917,2590,124
1400000US12105012514,Census Tract 125.14; Polk County; Florida,11038,2540,5854,839
1400000US12105012515,Census Tract 125.15; Polk County; Florida,8864,695,4139,1435
1400000US12105012601,Census Tract 126.01; Polk County; Florida,7442,1395,3105,1393
1400000US12105012602,Census Tract 126.02; Polk County; Florida,6655,581,3216,1125
1400000US12105012701,Census Tract 127.01; Polk County; Florida,3746,545,1924,599
1400000US12105012702,Census Tract 127.02; Polk County; Florida,4484,1252,1863,711
1400000US12105012802,Census Tract 128.02; Polk County; Florida,6171,1077,3053,735
1400000US12105012803,Census Tract 128.03; Polk County; Florida,4630,2593,2222,125
1400000US12105012804,Census Tract 128.04; Polk County; Florida,6842,2395,3309,562
1400000US12105012900,Census Tract 129; Polk County; Florida,7191,1701,3475,789
1400000US12105013001,Census Tract 130.01; Polk County; Florida,3976,753,1937,385
1400000US12105013002,Census Tract 130.02; Polk County; Florida,5973,853,2990,724
1400000US12105013101,Census Tract 131.01; Polk County; Florida,4733,930,2096,571
1400000US12105013102,Census Tract 131.02; Polk County; Florida,3974,1127,1688,430
1400000US12105013103,Census Tract 131.03; Polk County; Florida,1249,136,558,224
1400000US12105013200,Census Tract 132; Polk County; Florida,2126,286,1040,346
1400000US12105013300,Census Tract 133; Polk County; Florida,2626,392,1229,243
1400000US12105013400,Census Tract 134; Polk County; Florida,5932,628,3003,1171
1400000US12105013500,Census Tract 135; Polk County; Florida,3501,1392,1750,493
1400000US12105013601,Census Tract 136.01; Polk County; Florida,2229,407,960,836
1400000US12105013602,Census Tract 136.02; Polk County; Florida,4101,760,1937,919
1400000US12105013701,Census Tract 137.01; Polk County; Florida,1924,633,966,602
1400000US12105013702,Census Tract 137.02; Polk County; Florida,6239,1126,2949,966
1400000US12105013801,Census Tract 138.01; Polk County; Florida,4351,726,2093,592
1400000US12105013802,Census Tract 138.02; Polk County; Florida,7183,962,3719,1294
1400000US12105013901,Census Tract 139.01; Polk County; Florida,2856,232,1334,702
1400000US12105013902,Census Tract 139.02; Polk County; Florida,5914,1698,2711,1050
1400000US12105014001,Census Tract 140.01; Polk County; Florida,6601,967,3017,1327
1400000US12105014003,Census Tract 140.03; Polk County; Florida,3678,747,1825,496
1400000US12105014005,Census Tract 140.05; Polk County; Florida,4172,808,2103,494
1400000US12105014006,Census Tract 140.06; Polk County; Florida,3402,834,1753,286
1400000US12105014104,Census Tract 141.04; Polk County; Florida,3225,325,1502,388
1400000US12105014121,Census Tract 141.21; Polk County; Florida,3891,398,2173,741
1400000US12105014123,Census Tract 141.23; Polk County; Florida,7541,2377,3567,1186
1400000US12105014124,Census Tract 141.24; Polk County; Florida,2704,929,1271,205
1400000US12105014126,Census Tract 141.26; Polk County; Florida,4135,581,1922,536
1400000US12105014127,Census Tract 141.27; Polk County; Florida,7545,807,3921,534
1400000US12105014128,Census Tract 141.28; Polk County; Florida,6411,827,3100,795
1400000US12105014129,Census Tract 141.29; Polk County; Florida,3471,959,1683,475
1400000US12105014130,Census Tract 141.30; Polk County; Florida,3630,925,1740,521
1400000US12105014131,Census Tract 141.31; Polk County; Florida,2882,427,1467,266
1400000US12105014201,Census Tract 142.01; Polk County; Florida,5007,1431,2506,486
1400000US12105014202,Census Tract 142.02; Polk County; Florida,3265,804,1294,603
1400000US12105014203,Census Tract 142.03; Polk County; Florida,2855,1427,1445,212
1400000US12105014301,Census Tract 143.01; Polk County; Florida,1789,266,686,416
1400000US12105014303,Census Tract 143.03; Polk County; Florida,3794,609,1758,481
1400000US12105014304,Census Tract 143.04; Polk County; Florida,2635,551,1378,217
1400000US12105014401,Census Tract 144.01; Polk County; Florida,8601,3782,3822,893
1400000US12105014402,Census Tract 144.02; Polk County; Florida,934,248,439,88
1400000US12105014501,Census Tract 145.01; Polk County; Florida,10794,1235,5208,1902
1400000US12105014502,Census Tract 145.02; Polk County; Florida,3351,314,1900,305
1400000US12105014600,Census Tract 146; Polk County; Florida,4128,401,2091,741
1400000US12105014701,Census Tract 147.01; Polk County; Florida,6298,1655,2915,1177
1400000US12105014703,Census Tract 147.03; Polk County; Florida,4075,567,2005,561
1400000US12105014704,Census Tract 147.04; Polk County; Florida,6368,1052,2976,726
1400000US12105014802,Census Tract 148.02; Polk County; Florida,2960,540,1452,632
1400000US12105014803,Census Tract 148.03; Polk County; Florida,4169,808,2017,652
1400000US12105014804,Census Tract 148.04; Polk County; Florida,10969,2321,5546,1142
1400000US12105014903,Census Tract 149.03; Polk County; Florida,2595,204,1142,444
1400000US12105014904,Census Tract 149.04; Polk County; Florida,5543,380,3112,792
1400000US12105014905,Census Tract 149.05; Polk County; Florida,2268,442,1209,489
1400000US12105014906,Census Tract 149.06; Polk County; Florida,8429,1150,4194,1052
1400000US12105015000,Census Tract 150; Polk County; Florida,5767,623,2880,1293
1400000US12105015101,Census Tract 151.01; Polk County; Florida,4499,787,2059,1017
1400000US12105015102,Census Tract 151.02; Polk County; Florida,2652,627,1330,359
1400000US12105015200,Census Tract 152; Polk County; Florida,4330,670,1964,759
1400000US12105015301,Census Tract 153.01; Polk County; Florida,5110,875,2612,810
1400000US12105015302,Census Tract 153.02; Polk County; Florida,2631,425,1234,461
1400000US12105015401,Census Tract 154.01; Polk County; Florida,2836,585,1364,374
1400000US12105015402,Census Tract 154.02; Polk County; Florida,2693,564,1579,474
1400000US12105015404,Census Tract 154.04; Polk County; Florida,1313,741,668,209
1400000US12105015405,Census Tract 154.05; Polk County; Florida,2886,450,1361,546
1400000US12105015500,Census Tract 155; Polk County; Florida,4545,944,2090,642
1400000US12105015600,Census Tract 156; Polk County; Florida,3037,1392,1573,217
1400000US12105015701,Census Tract 157.01; Polk County; Florida,2833,634,1449,320
1400000US12105015702,Census Tract 157.02; Polk County; Florida,4014,977,2682,597
1400000US12105015801,Census Tract 158.01; Polk County; Florida,2216,1136,1034,227
1400000US12105015802,Census Tract 158.02; Polk County; Florida,2846,349,1635,665
1400000US12105015900,Census Tract 159; Polk County; Florida,2175,332,1104,300
1400000US12105016001,Census Tract 160.01; Polk County; Florida,2206,508,943,264
1400000US12105016002,Census Tract 160.02; Polk County; Florida,1598,297,820,210
1400000US12105016003,Census Tract 160.03; Polk County; Florida,2948,665,1536,581
1400000US12105016100,Census Tract 161; Polk County; Florida,1255,321,600,192
1400000US12105016400,Census Tract 164; Polk County; Florida,2503,351,1224,497
1400000US12105980000,Census Tract 9800; Polk County; Florida,0,0,0,0
1400000US12107950100,Census Tract 9501; Putnam County; Florida,4393,1291,2271,592
1400000US12107950201,Census Tract 9502.01; Putnam County; Florida,5955,1146,2794,1041
1400000US12107950202,Census Tract 9502.02; Putnam County; Florida,3793,585,1958,553
1400000US12107950300,Census Tract 9503; Putnam County; Florida,6744,1757,3492,510
1400000US12107950400,Census Tract 9504; Putnam County; Florida,3146,785,1530,290
1400000US12107950500,Census Tract 9505; Putnam County; Florida,6434,1465,3369,726
1400000US12107950600,Census Tract 9506; Putnam County; Florida,5887,1393,2629,807
1400000US12107950700,Census Tract 9507; Putnam County; Florida,3738,851,1775,536
1400000US12107950800,Census Tract 9508; Putnam County; Florida,3194,572,1518,176
1400000US12107950900,Census Tract 9509; Putnam County; Florida,6134,1112,2838,807
1400000US12107951000,Census Tract 9510; Putnam County; Florida,4036,1337,2411,364
1400000US12107951100,Census Tract 9511; Putnam County; Florida,4147,1258,2173,778
1400000US12107951200,Census Tract 9512; Putnam County; Florida,5427,1199,2421,598
1400000US12107951300,Census Tract 9513; Putnam County; Florida,3587,1134,1703,439
1400000US12107951401,Census Tract 9514.01; Putnam County; Florida,3326,599,1646,701
1400000US12107951402,Census Tract 9514.02; Putnam County; Florida,4294,988,2211,415
1400000US12107980000,Census Tract 9800; Putnam County; Florida,0,0,0,0
1400000US12109020200,Census Tract 202; St. Johns County; Florida,2528,899,1039,167
1400000US12109020300,Census Tract 203; St. Johns County; Florida,3248,1019,1648,418
1400000US12109020400,Census Tract 204; St. Johns County; Florida,3365,368,1239,1573
1400000US12109020500,Census Tract 205; St. Johns County; Florida,4247,1437,1967,521
1400000US12109020603,Census Tract 206.03; St. Johns County; Florida,1842,543,870,151
1400000US12109020604,Census Tract 206.04; St. Johns County; Florida,2643,1043,1161,245
1400000US12109020605,Census Tract 206.05; St. Johns County; Florida,19426,4764,10059,1052
1400000US12109020606,Census Tract 206.06; St. Johns County; Florida,12385,2442,5880,1263
1400000US12109020704,Census Tract 207.04; St. Johns County; Florida,3320,1100,1599,201
1400000US12109020705,Census Tract 207.05; St. Johns County; Florida,5829,2123,2724,275
1400000US12109020706,Census Tract 207.06; St. Johns County; Florida,3285,486,1544,304
1400000US12109020707,Census Tract 207.07; St. Johns County; Florida,4697,814,2114,1122
1400000US12109020708,Census Tract 207.08; St. Johns County; Florida,8930,1268,4436,432
1400000US12109020710,Census Tract 207.10; St. Johns County; Florida,2454,525,1171,195
1400000US12109020712,Census Tract 207.12; St. Johns County; Florida,2504,549,1216,542
1400000US12109020713,Census Tract 207.13; St. Johns County; Florida,2230,1330,1048,109
1400000US12109020801,Census Tract 208.01; St. Johns County; Florida,9015,1477,4545,650
1400000US12109020802,Census Tract 208.02; St. Johns County; Florida,4004,584,1945,421
1400000US12109020803,Census Tract 208.03; St. Johns County; Florida,5759,1161,2895,887
1400000US12109020804,Census Tract 208.04; St. Johns County; Florida,6038,625,2791,441
1400000US12109020807,Census Tract 208.07; St. Johns County; Florida,5143,764,2663,450
1400000US12109020808,Census Tract 208.08; St. Johns County; Florida,13584,892,6708,1204
1400000US12109020809,Census Tract 208.09; St. Johns County; Florida,10194,1195,5221,1184
1400000US12109020810,Census Tract 208.10; St. Johns County; Florida,7844,682,3901,847
1400000US12109020811,Census Tract 208.11; St. Johns County; Florida,3902,476,1768,457
1400000US12109020903,Census Tract 209.03; St. Johns County; Florida,4202,482,2028,698
1400000US12109020904,Census Tract 209.04; St. Johns County; Florida,13762,2620,6779,1575
1400000US12109020905,Census Tract 209.05; St. Johns County; Florida,11319,1907,6193,1198
1400000US12109020906,Census Tract 209.06; St. Johns County; Florida,11235,1424,5556,1815
1400000US12109020907,Census Tract 209.07; St. Johns County; Florida,10740,1054,5000,1505
1400000US12109020908,Census Tract 209.08; St. Johns County; Florida,11150,2150,5411,1130
1400000US12109021002,Census Tract 210.02; St. Johns County; Florida,5719,913,3079,904
1400000US12109021003,Census Tract 210.03; St. Johns County; Florida,6017,1594,2896,874
1400000US12109021004,Census Tract 210.04; St. Johns County; Florida,3631,712,1761,464
1400000US12109021101,Census Tract 211.01; St. Johns County; Florida,5929,885,3041,380
1400000US12109021102,Census Tract 211.02; St. Johns County; Florida,4768,2018,2602,504
1400000US12109021103,Census Tract 211.03; St. Johns County; Florida,2946,368,1501,392
1400000US12109021207,Census Tract 212.07; St. Johns County; Florida,4441,900,2217,595
1400000US12109021208,Census Tract 212.08; St. Johns County; Florida,5703,2296,2602,269
1400000US12109021209,Census Tract 212.09; St. Johns County; Florida,2979,761,1669,285
1400000US12109021210,Census Tract 212.10; St. Johns County; Florida,4383,1499,2039,448
1400000US12109021211,Census Tract 212.11; St. Johns County; Florida,4261,1311,1985,325
1400000US12109021301,Census Tract 213.01; St. Johns County; Florida,8837,2314,4156,1417
1400000US12109021302,Census Tract 213.02; St. Johns County; Florida,5165,1344,2440,601
1400000US12109021403,Census Tract 214.03; St. Johns County; Florida,1860,807,768,187
1400000US12109021404,Census Tract 214.04; St. Johns County; Florida,2719,1136,1332,168
1400000US12109021408,Census Tract 214.08; St. Johns County; Florida,6415,2381,3209,390
1400000US12109021409,Census Tract 214.09; St. Johns County; Florida,3103,748,1540,240
1400000US12109021410,Census Tract 214.10; St. Johns County; Florida,2543,767,1110,86
1400000US12109990100,Census Tract 9901; St. Johns County; Florida,0,0,0,0
1400000US12109990200,Census Tract 9902; St. Johns County; Florida,0,0,0,0
1400000US12111380100,Census Tract 3801; St. Lucie County; Florida,984,238,475,118
1400000US12111380200,Census Tract 3802; St. Lucie County; Florida,3580,543,1989,631
1400000US12111380300,Census Tract 3803; St. Lucie County; Florida,5516,850,2517,811
1400000US12111380400,Census Tract 3804; St. Lucie County; Florida,7223,1553,3214,1076
1400000US12111380500,Census Tract 3805; St. Lucie County; Florida,7050,1358,3652,1345
1400000US12111380600,Census Tract 3806; St. Lucie County; Florida,3682,502,1856,760
1400000US12111380700,Census Tract 3807; St. Lucie County; Florida,9539,1198,4925,1963
1400000US12111380800,Census Tract 3808; St. Lucie County; Florida,3515,793,2124,556
1400000US12111380901,Census Tract 3809.01; St. Lucie County; Florida,2862,596,1578,572
1400000US12111380902,Census Tract 3809.02; St. Lucie County; Florida,5256,1038,2612,689
1400000US12111381000,Census Tract 3810; St. Lucie County; Florida,1772,396,986,245
1400000US12111381103,Census Tract 3811.03; St. Lucie County; Florida,3458,505,1747,474
1400000US12111381104,Census Tract 3811.04; St. Lucie County; Florida,2163,349,965,287
1400000US12111381105,Census Tract 3811.05; St. Lucie County; Florida,2886,486,1505,451
1400000US12111381106,Census Tract 3811.06; St. Lucie County; Florida,3065,977,1500,293
1400000US12111381107,Census Tract 3811.07; St. Lucie County; Florida,2656,1435,1303,232
1400000US12111381204,Census Tract 3812.04; St. Lucie County; Florida,3494,2038,1864,174
1400000US12111381300,Census Tract 3813; St. Lucie County; Florida,4073,1935,1857,390
1400000US12111381401,Census Tract 3814.01; St. Lucie County; Florida,4535,1916,2209,124
1400000US12111381402,Census Tract 3814.02; St. Lucie County; Florida,7830,1304,4200,958
1400000US12111381504,Census Tract 3815.04; St. Lucie County; Florida,4010,920,1721,712
1400000US12111381505,Census Tract 3815.05; St. Lucie County; Florida,8270,1191,4159,1057
1400000US12111381506,Census Tract 3815.06; St. Lucie County; Florida,4516,1083,2162,525
1400000US12111381507,Census Tract 3815.07; St. Lucie County; Florida,6406,2705,2859,411
1400000US12111381508,Census Tract 3815.08; St. Lucie County; Florida,3527,740,1902,340
1400000US12111381602,Census Tract 3816.02; St. Lucie County; Florida,3753,1785,1801,364
1400000US12111381603,Census Tract 3816.03; St. Lucie County; Florida,5585,2762,2627,622
1400000US12111381604,Census Tract 3816.04; St. Lucie County; Florida,1598,279,758,265
1400000US12111381605,Census Tract 3816.05; St. Lucie County; Florida,5286,1474,2576,847
1400000US12111381701,Census Tract 3817.01; St. Lucie County; Florida,2363,1772,1081,36
1400000US12111381702,Census Tract 3817.02; St. Lucie County; Florida,1987,1346,1060,49
1400000US12111381802,Census Tract 3818.02; St. Lucie County; Florida,4143,904,1763,730
1400000US12111381803,Census Tract 3818.03; St. Lucie County; Florida,6122,1278,2916,741
1400000US12111381804,Census Tract 3818.04; St. Lucie County; Florida,6903,1368,3180,701
1400000US12111381900,Census Tract 3819; St. Lucie County; Florida,6379,2375,3127,440
1400000US12111382007,Census Tract 3820.07; St. Lucie County; Florida,5737,1043,2705,645
1400000US12111382008,Census Tract 3820.08; St. Lucie County; Florida,9121,1471,4598,1250
1400000US12111382009,Census Tract 3820.09; St. Lucie County; Florida,5770,1013,2790,904
1400000US12111382010,Census Tract 3820.10; St. Lucie County; Florida,1885,625,911,140
1400000US12111382011,Census Tract 3820.11; St. Lucie County; Florida,3034,667,1558,390
1400000US12111382012,Census Tract 3820.12; St. Lucie County; Florida,6055,1029,2989,1245
1400000US12111382013,Census Tract 3820.13; St. Lucie County; Florida,3367,609,1838,250
1400000US12111382014,Census Tract 3820.14; St. Lucie County; Florida,7580,1653,3820,982
1400000US12111382015,Census Tract 3820.15; St. Lucie County; Florida,5179,1014,2543,686
1400000US12111382016,Census Tract 3820.16; St. Lucie County; Florida,6609,2080,3700,703
1400000US12111382110,Census Tract 3821.10; St. Lucie County; Florida,7268,863,3458,1052
1400000US12111382112,Census Tract 3821.12; St. Lucie County; Florida,13631,1479,7157,2004
1400000US12111382114,Census Tract 3821.14; St. Lucie County; Florida,7080,1277,3663,947
1400000US12111382115,Census Tract 3821.15; St. Lucie County; Florida,8987,1296,4012,1220
1400000US12111382116,Census Tract 3821.16; St. Lucie County; Florida,6005,796,2919,807
1400000US12111382117,Census Tract 3821.17; St. Lucie County; Florida,7578,1840,3694,896
1400000US12111382118,Census Tract 3821.18; St. Lucie County; Florida,5480,408,2411,845
1400000US12111382119,Census Tract 3821.19; St. Lucie County; Florida,8913,1191,4332,1586
1400000US12111382120,Census Tract 3821.20; St. Lucie County; Florida,3133,1417,1594,404
1400000US12111382121,Census Tract 3821.21; St. Lucie County; Florida,4195,1415,2007,356
1400000US12111382122,Census Tract 3821.22; St. Lucie County; Florida,5845,3694,2826,441
1400000US12111382123,Census Tract 3821.23; St. Lucie County; Florida,4892,893,2200,887
1400000US12111382124,Census Tract 3821.24; St. Lucie County; Florida,2495,444,1471,214
1400000US12111382125,Census Tract 3821.25; St. Lucie County; Florida,4155,177,1726,699
1400000US12111382126,Census Tract 3821.26; St. Lucie County; Florida,16198,6836,8012,954
1400000US12111382127,Census Tract 3821.27; St. Lucie County; Florida,4998,2630,2051,179
1400000US12111382128,Census Tract 3821.28; St. Lucie County; Florida,5207,606,2525,516
1400000US12111382129,Census Tract 3821.29; St. Lucie County; Florida,7861,1336,3948,670
1400000US12111382130,Census Tract 3821.30; St. Lucie County; Florida,4459,241,2220,498
1400000US12111382201,Census Tract 3822.01; St. Lucie County; Florida,3502,1921,1737,107
1400000US12111382202,Census Tract 3822.02; St. Lucie County; Florida,4031,777,1840,595
1400000US12111980000,Census Tract 9800; St. Lucie County; Florida,0,0,0,0
1400000US12111990000,Census Tract 9900; St. Lucie County; Florida,0,0,0,0
1400000US12113010100,Census Tract 101; Santa Rosa County; Florida,3389,699,1801,252
1400000US12113010200,Census Tract 102; Santa Rosa County; Florida,4947,694,2523,743
1400000US12113010301,Census Tract 103.01; Santa Rosa County; Florida,6866,1070,3171,851
1400000US12113010302,Census Tract 103.02; Santa Rosa County; Florida,5093,890,2581,506
1400000US12113010303,Census Tract 103.03; Santa Rosa County; Florida,5611,944,2995,809
1400000US12113010400,Census Tract 104; Santa Rosa County; Florida,2900,649,1361,357
1400000US12113010503,Census Tract 105.03; Santa Rosa County; Florida,7286,977,3552,1538
1400000US12113010504,Census Tract 105.04; Santa Rosa County; Florida,6530,1281,3298,623
1400000US12113010505,Census Tract 105.05; Santa Rosa County; Florida,4216,408,2088,773
1400000US12113010506,Census Tract 105.06; Santa Rosa County; Florida,4861,928,2621,780
1400000US12113010601,Census Tract 106.01; Santa Rosa County; Florida,4643,724,2476,1077
1400000US12113010602,Census Tract 106.02; Santa Rosa County; Florida,1719,324,862,419
1400000US12113010704,Census Tract 107.04; Santa Rosa County; Florida,8208,1038,4345,1350
1400000US12113010705,Census Tract 107.05; Santa Rosa County; Florida,4147,610,2111,615
1400000US12113010707,Census Tract 107.07; Santa Rosa County; Florida,4264,1091,2205,355
1400000US12113010708,Census Tract 107.08; Santa Rosa County; Florida,6413,1113,3086,1019
1400000US12113010709,Census Tract 107.09; Santa Rosa County; Florida,5840,1062,2905,858
1400000US12113010710,Census Tract 107.10; Santa Rosa County; Florida,2369,566,1178,365
1400000US12113010711,Census Tract 107.11; Santa Rosa County; Florida,4609,746,2369,732
1400000US12113010712,Census Tract 107.12; Santa Rosa County; Florida,4906,584,2432,758
1400000US12113010802,Census Tract 108.02; Santa Rosa County; Florida,5433,888,2695,652
1400000US12113010808,Census Tract 108.08; Santa Rosa County; Florida,9482,867,6678,1723
1400000US12113010809,Census Tract 108.09; Santa Rosa County; Florida,6063,1139,3190,668
1400000US12113010812,Census Tract 108.12; Santa Rosa County; Florida,5166,1398,2551,460
1400000US12113010813,Census Tract 108.13; Santa Rosa County; Florida,6176,1064,3139,644
1400000US12113010814,Census Tract 108.14; Santa Rosa County; Florida,6317,1312,2941,644
1400000US12113010820,Census Tract 108.20; Santa Rosa County; Florida,6631,967,3848,440
1400000US12113010821,Census Tract 108.21; Santa Rosa County; Florida,5399,830,2719,1095
1400000US12113010822,Census Tract 108.22; Santa Rosa County; Florida,5387,794,2618,596
1400000US12113010823,Census Tract 108.23; Santa Rosa County; Florida,5833,741,3070,1167
1400000US12113010824,Census Tract 108.24; Santa Rosa County; Florida,6059,1296,2944,861
1400000US12113010825,Census Tract 108.25; Santa Rosa County; Florida,3196,555,1466,312
1400000US12113010826,Census Tract 108.26; Santa Rosa County; Florida,2936,320,1613,398
1400000US12113010827,Census Tract 108.27; Santa Rosa County; Florida,8173,942,4154,1078
1400000US12113010828,Census Tract 108.28; Santa Rosa County; Florida,6132,851,2656,1174
1400000US12113010900,Census Tract 109; Santa Rosa County; Florida,6519,1528,2864,200
1400000US12113990000,Census Tract 9900; Santa Rosa County; Florida,0,0,0,0
1400000US12115000102,Census Tract 1.02; Sarasota County; Florida,4331,934,2538,881
1400000US12115000103,Census Tract 1.03; Sarasota County; Florida,4283,2249,1949,333
1400000US12115000104,Census Tract 1.04; Sarasota County; Florida,1495,1006,718,37
1400000US12115000200,Census Tract 2; Sarasota County; Florida,5139,1142,2328,1354
1400000US12115000300,Census Tract 3; Sarasota County; Florida,4436,642,1804,720
1400000US12115000401,Census Tract 4.01; Sarasota County; Florida,4340,541,2104,734
1400000US12115000404,Census Tract 4.04; Sarasota County; Florida,1249,665,568,83
1400000US12115000405,Census Tract 4.05; Sarasota County; Florida,2814,784,1273,112
1400000US12115000406,Census Tract 4.06; Sarasota County; Florida,3233,727,1538,440
1400000US12115000407,Census Tract 4.07; Sarasota County; Florida,4978,710,2186,1295
1400000US12115000501,Census Tract 5.01; Sarasota County; Florida,1642,702,732,136
1400000US12115000502,Census Tract 5.02; Sarasota County; Florida,3147,887,1395,461
1400000US12115000503,Census Tract 5.03; Sarasota County; Florida,3218,1052,1243,275
1400000US12115000601,Census Tract 6.01; Sarasota County; Florida,2313,794,1109,20
1400000US12115000602,Census Tract 6.02; Sarasota County; Florida,3368,1012,1529,305
1400000US12115000700,Census Tract 7; Sarasota County; Florida,3416,2361,1563,63
1400000US12115000801,Census Tract 8.01; Sarasota County; Florida,2026,1605,947,11
1400000US12115000802,Census Tract 8.02; Sarasota County; Florida,2743,1997,1263,10
1400000US12115000900,Census Tract 9; Sarasota County; Florida,2397,609,1108,203
1400000US12115001000,Census Tract 10; Sarasota County; Florida,3724,704,1658,1308
1400000US12115001101,Census Tract 11.01; Sarasota County; Florida,4355,1580,2009,491
1400000US12115001102,Census Tract 11.02; Sarasota County; Florida,5814,1323,3049,854
1400000US12115001202,Census Tract 12.02; Sarasota County; Florida,3946,671,2078,737
1400000US12115001203,Census Tract 12.03; Sarasota County; Florida,4428,2946,2196,240
1400000US12115001204,Census Tract 12.04; Sarasota County; Florida,5240,1807,2577,676
1400000US12115001205,Census Tract 12.05; Sarasota County; Florida,3787,1113,1791,631
1400000US12115001206,Census Tract 12.06; Sarasota County; Florida,3725,847,1571,449
1400000US12115001301,Census Tract 13.01; Sarasota County; Florida,3819,782,1849,662
1400000US12115001302,Census Tract 13.02; Sarasota County; Florida,4298,1368,1835,326
1400000US12115001303,Census Tract 13.03; Sarasota County; Florida,3695,1039,1910,570
1400000US12115001304,Census Tract 13.04; Sarasota County; Florida,2075,777,982,179
1400000US12115001402,Census Tract 14.02; Sarasota County; Florida,4675,847,2199,720
1400000US12115001403,Census Tract 14.03; Sarasota County; Florida,7161,2722,3461,408
1400000US12115001404,Census Tract 14.04; Sarasota County; Florida,5347,1298,2721,264
1400000US12115001405,Census Tract 14.05; Sarasota County; Florida,4569,1519,2390,474
1400000US12115001503,Census Tract 15.03; Sarasota County; Florida,3571,494,1790,477
1400000US12115001504,Census Tract 15.04; Sarasota County; Florida,2799,502,1301,246
1400000US12115001505,Census Tract 15.05; Sarasota County; Florida,4485,685,2300,631
1400000US12115001508,Census Tract 15.08; Sarasota County; Florida,2416,878,1200,362
1400000US12115001509,Census Tract 15.09; Sarasota County; Florida,3146,860,1486,211
1400000US12115001510,Census Tract 15.10; Sarasota County; Florida,4665,1583,2124,532
1400000US12115001511,Census Tract 15.11; Sarasota County; Florida,3216,1004,1739,168
1400000US12115001601,Census Tract 16.01; Sarasota County; Florida,3878,1202,1832,371
1400000US12115001602,Census Tract 16.02; Sarasota County; Florida,3884,1296,1922,317
1400000US12115001702,Census Tract 17.02; Sarasota County; Florida,5909,1622,2755,345
